season,basin,storm,type,satellite,resolution,image
tc97,WPAC,25.HANK,ssmi,vapor,none,19971003.0301.f10.x.vapor.HANK.x.jpg
tc97,WPAC,25.HANK,ssmi,vapor,none,19971003.1202.f14.x.vapor.HANK.x.jpg
tc97,WPAC,25.HANK,ssmi,vapor,none,19971003.1355.f10.x.vapor.HANK.x.jpg
tc97,WPAC,25.HANK,ssmi,vapor,none,19971004.0000.f11.x.vapor.HANK.x.jpg
tc97,WPAC,25.HANK,ssmi,vapor,none,19971004.0047.f14.x.vapor.HANK.x.jpg
tc97,WPAC,25.HANK,ssmi,vapor,none,19971004.1023.f13.x.vapor.HANK.x.jpg
tc97,WPAC,25.HANK,ssmi,vapor,none,19971004.1102.f11.x.vapor.HANK.x.jpg
tc97,WPAC,25.HANK,ssmi,vapor,none,19971004.1503.f10.x.vapor.HANK.x.jpg
tc97,WPAC,25.HANK,ssmi,vapor,none,19971004.2308.f13.x.vapor.HANK.x.jpg
tc97,WPAC,25.HANK,ssmi,vapor,none,19971004.2346.f11.x.vapor.HANK.x.jpg
tc97,WPAC,25.HANK,ssmi,vapor,none,19971005.0337.f10.x.vapor.HANK.x.jpg
tc97,WPAC,25.HANK,ssmi,vapor,none,19971005.2255.f13.x.vapor.HANK.x.jpg
tc97,WPAC,25.HANK,ssmi,vapor,none,19971005.2333.f11.x.vapor.HANK.x.jpg
tc97,WPAC,25.HANK,ssmi,vapor,none,19971006.0305.f10.x.vapor.HANK.x.jpg
tc97,WPAC,25.HANK,ssmi,vapor,none,19971006.0958.f13.x.vapor.HANK.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970911.2051.f14.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970911.2311.f10.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970912.0623.f13.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970912.0731.f11.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970912.1005.f10.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970912.2015.f11.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970912.2039.f14.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970912.2239.f10.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970913.0610.f13.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970913.0717.f11.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970913.0924.f14.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970913.1855.f13.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970913.2347.f10.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970914.0558.f13.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970914.0704.f11.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970914.0911.f14.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970914.1843.f13.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970914.1948.f11.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970914.2156.f14.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970914.2315.f10.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970915.0832.f11.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970915.0859.f14.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970915.1149.f10.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970915.2116.f11.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970915.2144.f14.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970916.0023.f10.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970916.0716.f13.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970916.0818.f11.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970916.1117.f10.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970916.2001.f13.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970916.2103.f11.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970917.0703.f13.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970917.0805.f11.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970917.1016.f14.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970917.1226.f10.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970917.1948.f13.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970917.2301.f14.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970918.0651.f13.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970918.1003.f14.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970918.1154.f10.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970918.2217.f11.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970918.2248.f14.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970919.0028.f10.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970919.0639.f13.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970919.0951.f14.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970919.1122.f10.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970919.2204.f11.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970919.2236.f14.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970920.0627.f13.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970920.0724.f11.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970920.0819.f14.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970920.1049.f10.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970920.1912.f13.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970920.2008.f11.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970920.2150.f11.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970920.2223.f14.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970921.0104.f10.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970921.0614.f13.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970921.0711.f11.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970921.0807.f14.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970921.0926.f14.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970921.1017.f10.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970921.1859.f13.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970921.2137.f11.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970921.2211.f14.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970922.0032.f10.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970922.0602.f13.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970922.0657.f11.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970922.0913.f14.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970922.0945.f10.x.vapor.DAVID.x.jpg
tc97,WPAC,21.DAVID,ssmi,vapor,none,19970922.1125.f10.x.vapor.DAVID.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971004.0332.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971004.0425.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971004.0501.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971004.0532.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971004.0632.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971004.0732.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971004.2132.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971004.2225.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971004.2301.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971004.2332.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971005.0032.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971005.0132.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971005.0332.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971005.0425.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971005.0501.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971005.0532.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971005.0632.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971005.0732.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971005.2132.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971006.2132.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971006.2225.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971006.2301.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971006.2332.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971007.0032.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971007.0132.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971007.0332.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971007.0425.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971007.0501.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971007.0532.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971007.0632.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971007.0732.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971007.2132.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971007.2225.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971007.2301.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971007.2332.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971008.0332.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971008.0425.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971008.0501.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971008.0532.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971008.0632.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971008.0732.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971008.2132.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971008.2225.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971008.2301.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971008.2332.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971009.0032.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971009.0132.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971009.0332.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971009.0425.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971009.0501.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971009.0532.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971009.0632.g5.vis.x.NONAME.x.jpg
tc97,WPAC,26.NONAME,vis,geo,1km,19971009.0732.g5.vis.x.NONAME.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970921.0332.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970921.0425.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970921.0501.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970921.0532.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970921.1932.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970921.2032.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970921.2132.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970921.2225.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970921.2301.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970921.2332.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970922.0032.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970922.0132.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970922.0232.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970922.0332.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970922.0425.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970922.0501.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970922.0532.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970922.1932.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970922.2032.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970922.2132.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970922.2225.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970922.2301.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970922.2332.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970923.0032.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970923.0132.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970923.0232.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970923.0332.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970923.0425.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970923.0501.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970923.0532.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970923.0632.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970923.2032.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970923.2132.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970923.2225.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970923.2301.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970923.2332.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970924.0032.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970924.0132.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970924.0232.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970924.0332.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970924.1932.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970924.2032.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970924.2225.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970924.2332.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970925.0425.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970925.0501.g5.vis.x.ELLA.x.jpg
tc97,WPAC,23.ELLA,vis,geo,1km,19970925.0532.g5.vis.x.ELLA.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971006.1450.f11.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971006.1540.f14.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971006.1810.f10.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLA,ssmi,vapor,none,19971007.0116.f13.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971007.0152.f11.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971007.0503.f10.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971007.1446.f11.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971007.1528.f14.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971008.0104.f13.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971008.1433.f11.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971008.1515.f14.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971008.1707.f10.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971009.0052.f13.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971009.0125.f11.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971009.0540.f10.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971009.1415.f11.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971009.1503.f14.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971010.0039.f13.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971010.0112.f11.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971010.0347.f14.x.vapor.OLAF.x.jpg
tc97,WPAC,23.ELLA,ssmi,wind,2degreeticks,19970921.0614.f13.x.wind.ELLA.x.jpg
tc97,WPAC,23.ELLA,ssmi,wind,2degreeticks,19970921.0711.f11.x.wind.ELLA.x.jpg
tc97,WPAC,23.ELLA,ssmi,wind,2degreeticks,19970921.0807.f14.x.wind.ELLA.x.jpg
tc97,WPAC,23.ELLA,ssmi,wind,2degreeticks,19970921.1017.f10.x.wind.ELLA.x.jpg
tc97,WPAC,23.ELLA,ssmi,wind,2degreeticks,19970921.1859.f13.x.wind.ELLA.x.jpg
tc97,WPAC,23.ELLA,ssmi,wind,2degreeticks,19970921.1955.f11.x.wind.ELLA.x.jpg
tc97,WPAC,23.ELLA,ssmi,wind,2degreeticks,19970921.2211.f14.x.wind.ELLA.x.jpg
tc97,WPAC,23.ELLA,ssmi,wind,2degreeticks,19970921.2251.f10.x.wind.ELLA.x.jpg
tc97,WPAC,23.ELLA,ssmi,wind,2degreeticks,19970922.0602.f13.x.wind.ELLA.x.jpg
tc97,WPAC,23.ELLA,ssmi,wind,2degreeticks,19970922.0657.f11.x.wind.ELLA.x.jpg
tc97,WPAC,23.ELLA,ssmi,wind,2degreeticks,19970922.0913.f14.x.wind.ELLA.x.jpg
tc97,WPAC,23.ELLA,ssmi,wind,2degreeticks,19970922.1125.f10.x.wind.ELLA.x.jpg
tc97,WPAC,23.ELLA,ssmi,wind,2degreeticks,19970922.1847.f13.x.wind.ELLA.x.jpg
tc97,WPAC,23.ELLA,ssmi,wind,2degreeticks,19970922.2123.f11.x.wind.ELLA.x.jpg
tc97,WPAC,23.ELLA,ssmi,wind,2degreeticks,19970922.2158.f14.x.wind.ELLA.x.jpg
tc97,WPAC,23.ELLA,ssmi,wind,2degreeticks,19970923.0000.f10.x.wind.ELLA.x.jpg
tc97,WPAC,23.ELLA,ssmi,wind,2degreeticks,19970923.0550.f13.x.wind.ELLA.x.jpg
tc97,WPAC,23.ELLA,ssmi,wind,2degreeticks,19970923.0901.f14.x.wind.ELLA.x.jpg
tc97,WPAC,23.ELLA,ssmi,wind,2degreeticks,19970923.1053.f10.x.wind.ELLA.x.jpg
tc97,WPAC,23.ELLA,ssmi,wind,2degreeticks,19970923.2110.f11.x.wind.ELLA.x.jpg
tc97,WPAC,23.ELLA,ssmi,wind,2degreeticks,19970923.2146.f14.x.wind.ELLA.x.jpg
tc97,WPAC,23.ELLA,ssmi,wind,2degreeticks,19970923.2328.f10.x.wind.ELLA.x.jpg
tc97,WPAC,23.ELLA,ssmi,wind,2degreeticks,19970924.1021.f10.x.wind.ELLA.x.jpg
tc97,WPAC,23.ELLA,ssmi,wind,2degreeticks,19970924.1823.f13.x.wind.ELLA.x.jpg
tc97,WPAC,23.ELLA,ssmi,wind,2degreeticks,19970924.2133.f14.x.wind.ELLA.x.jpg
tc97,WPAC,23.ELLA,ssmi,wind,2degreeticks,19970924.2256.f10.x.wind.ELLA.x.jpg
tc97,WPAC,23.ELLA,ssmi,wind,2degreeticks,19970925.0525.f13.x.wind.ELLA.x.jpg
tc97,WPAC,23.ELLA,ssmi,wind,2degreeticks,19970925.0642.f11.x.wind.ELLA.x.jpg
tc97,WPAC,23.ELLA,ssmi,wind,2degreeticks,19970925.0836.f14.x.wind.ELLA.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971010.0508.f10.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971010.1401.f11.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971010.1450.f14.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971010.1752.f10.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971011.0027.f13.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971011.0058.f11.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971011.0436.f10.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971011.1312.f13.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971011.1342.f11.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971011.1725.f10.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971012.0015.f13.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971012.0322.f14.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971012.1300.f13.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971012.1335.f11.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971013.0003.f13.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971013.0310.f14.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971013.0512.f10.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971013.1248.f13.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971013.1555.f14.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971013.1802.f10.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971013.2350.f13.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971014.0159.f11.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971014.0257.f14.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971014.0440.f10.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971014.1235.f13.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971014.1542.f14.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971014.1715.f10.x.vapor.OLAF.x.jpg
tc97,EPAC,17.OLAF,ssmi,vapor,none,19971014.2338.f13.x.vapor.OLAF.x.jpg
